ID;FechaHora;NombreResponsable;Area;Circuito;Circuito_Observaciones;Estructura_Tag;Latitud_GPS;Longitud_GPS;Latitud_Manual;Longitud_Manual;ID_GPS1;ID_GPS2;ID_GPS3;Observaciones;Observaciones_Generales;Apoyo_Tipo;Apoyo_Subtipo;Apoyo_Observacion;Apoyo_Cantidad;Configuracion;Disposicion;Altura;CaracteristicasPlaca;ResistenciaPlaca;PesoPlaca;Avifauna_Poste;Avifauna_Equipos;Avifauna_Observaciones;Diagonal_Tirante;Cruceta_Crucero;Cruceta_Tipo;Cruceta_Cantidad;Observacion_Cruceta;Bayoneta;Bayoneta_Tipo;Bayoneta_Observaciones;Templete_Anclaje;Templete_Cantidad;Templete_Avifauna;Templete_Observaciones;Aislador_Tipo;Aislador_A;Aislador_B;Aislador_C;DPS_Pararrayos;DPS_A;DPS_B;DPS_C;Seccionador;Reconectador;Linepost;Transformador;PT;CT;Fusible;Mufa;Enrollamiento_Cable;Observaciones_Equipos;Afloramiento;Conectores_Afloramiento;Tuberia_Afloramiento;Cable;SPT_Bajante;SPT_Conexion;SPT_Cantidad;SPT_Estado;Herrajes_Accesorios;Cable_De_Guarda;Otras_Observaciones;Ruta_Fotos
139;2025-09-16 11:26:29;ANDA ;;EB1 - SE Santa Ana;;153;13.9913745;-89.3335;13.991402;89.333505;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;3 aisladores cafés y 3 aisladores grises.  Termografía 1084, 1085 y 1086;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_112715_2109176164064498968.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_112727_4682684053422341405.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_112750_4322255596088178955.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_112942_5334895970034557207.jpg
138;2025-09-16 11:17:33;ANDA ;;EB1 - SE Santa Ana;;154;13.9925985;-89.3327965;13.992636;89.33276;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;2 aisladores cafés y 4 aisladores grises. Termografía 1081, 1082 y 1083;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111859_3008121344291445400.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111910_5590244781436935216.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111921_6267211643046750123.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111943_2167812189559957750.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111954_1570169511154317323.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_112005_7434297881446057555.jpg
137;2025-09-16 11:12:08;ANDA ;;EB1 - SE Santa Ana;;154;;;;;;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;NA;NA;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;NA;;;;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía ;
136;2025-09-16 11:00:43;ANDA ;;EB1 - SE Santa Ana;;155;13.9937289;-89.3321473;13.993761;89.332142;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;NA;2;Crucetas dobles para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1078, 1079 y 1080;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_110850_8293652395522012094.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_110948_8611802174700422766.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111002_3885231297167122275.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111027_5444909813965183754.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111049_8278072253293669347.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_111132_9009083516088329698.jpg
135;2025-09-16 10:57:34;ANDA ;;EB1 - SE Santa Ana;;156;13.9949468;-89.3314494;13.994965;89.331452;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1075, 1076 y 1077;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_105900_3749144735506074880.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_105919_5825611608784143461.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_105940_5166410150707922384.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_110031_573387656141485015.jpg
134;2025-09-16 10:39:35;ANDA ;;EB1 - SE Santa Ana;;157;13.9959619;-89.3308703;13.995888;89.330879;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1072, 1073 y 1074;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_104312_6135440849069757169.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_104343_9060725673697768244.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_104354_8761048206098600642.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_104401_7252379617681325003.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_104429_1318402251121089664.jpg
133;2025-09-16 10:29:50;ANDA ;;EB1 - SE Santa Ana;;158;13.9967972;-89.3303898;13.996831;89.330375;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Crucetas dobles para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1069, 1070 y 1071;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_103724_4851556613812098947.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_103839_6689019272617686249.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_103853_3796767997144514303.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_103915_4325805754347388924.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_103923_5970411637285342679.jpg
132;2025-09-16 10:18:42;ANDA ;;EB1 - SE Santa Ana;;159;13.9982266;-89.3295729;13.998255;89.329568;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;2 aisladores cafés y 4 aisladores grises.  Termografía 1066, 1067 y 1068. Diagonales en x a mitad de postes ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_102809_4360160605797555813.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_102825_3487687522954874181.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_102841_5720750921699588501.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_102851_6325432557983577494.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_102906_5687610359794887634.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_102917_6696304646052440864.jpg
131;2025-09-16 10:10:05;ANDA ;;EB1 - SE Santa Ana;;160;13.9995595;-89.3288045;13.999583;89.328811;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;NA;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1064 y 1065;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_101617_2728512696647977005.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_101627_85375605402232331.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_101713_542409207771790011.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_101730_6981120542780446995.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_101828_1153532360749133240.jpg
130;2025-09-16 10:05:03;ANDA ;;EB1 - SE Santa Ana;;161;14.0004733;-89.3282664;14.000497;89.328273;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1058, 1059 y 1060;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100721_6298552062642773639.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100733_6575384977338099202.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100845_4819151711898008462.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100927_8430370198578132454.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100942_590085660884782551.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100950_3208326172414438403.jpg
129;2025-09-16 09:57:20;ANDA ;;EB1 - SE Santa Ana;;162;14.0015763;-89.3276552;14.001611;89.327662;1;;;;Poste;Concreto;Poste con averías y porosidad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1055, 1056 y 1057;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095906_4487271812130060021.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095922_8393590414058177649.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095941_7328101043915512516.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100022_7081063182367907709.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_100034_4279327063874974096.jpg
128;2025-09-16 09:48:22;ANDA ;;EB1 - SE Santa Ana;;163;14.002443;-89.3271402;14.002468;89.327163;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1052, 1053 y 1054;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095021_1977830692817339206.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095030_4506191318591791747.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095046_8438637259240536299.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095059_2410916090882451345.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095112_8363378715628855410.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_095232_4109838746184893074.jpg
127;2025-09-16 09:41:06;ANDA ;;EB1 - SE Santa Ana;;164;14.0033008;-89.3266513;14.003287;89.326671;1;;;;Poste;Concreto;Poste en estado crítico, le han reforzado con concreto en la parte inferior. Poste muy averido y con porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;Sí;2;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;1 aislador café y 5 aisladores grises. Termografía 1049, 1050 y 1051;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094644_3383976405256983050.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094658_4832523510886936376.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094708_7232212427773938900.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094720_6140644130169798724.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094735_7021582704307994365.jpg
126;2025-09-16 09:36:42;ANDA ;;EB1 - SE Santa Ana;;165;14.0037729;-89.3266378;14.003787;89.326669;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles, crucetas largas para los dos postes;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1046, 1047 y 1048. 5 Aisladores cafés y 1 aislador gri Diagonales en x a mitad de postes ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094007_6368269594654488186.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094017_7774624325545474570.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094038_9067769043303033537.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_094056_4265253713899648843.jpg
125;2025-09-16 09:14:59;ANDA ;;EB1 - SE Santa Ana;;166;14.0059969;-89.3265867;14.006008;89.326569;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;NA;NA;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1043, 1044 y 1045.  Diagonales en x a mitad de postes ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_092219_843120071577040532.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_092246_4179661401321805937.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_092305_7001987421043061113.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_092314_4257404466205912384.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_092413_7771251383994279511.jpg
124;2025-09-16 09:09:19;ANDA ;;EB1 - SE Santa Ana;;167;14.0076627;-89.3265499;14.007679;89.326541;1;;;;Poste;Concreto;Poste con averías ;1;Retención (Corte);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para 2 aisladores por fase;No;NA;;Sí;4;;;Polimérico;2;2;2;No;;;;No;No;Sí;No;No;No;No;No;No;1 linepost para cruce de puente de la fase de la mitad ;No;NA;NA;No;No;;;;;No;Termografía 1040, 1041 y 1042. Aisladores poliméricos de 10 campanas ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_090948_6983097293296670111.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_091359_9009623443114530216.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_091419_8999838772711589199.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_091431_340828449349551233.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_091443_421487835375570979.jpg
123;2025-09-16 08:53:27;ANDA ;;EB1 - SE Santa Ana;;168;14.0088262;-89.326525;14.008848;89.326501;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;NA;NA;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;Sí;2;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1037, 1038 y 1039;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_090115_7472350043369769313.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_090134_899272839135339698.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_090147_3372494979883465256.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_090227_3115831209829880089.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_090318_3448307538366743794.jpg
122;2025-09-16 08:50:13;ANDA ;;EB1 - SE Santa Ana;;169;14.0099147;-89.3262246;14.009911;89.326225;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1034, 1035 y 1036;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_085140_3405039999665463586.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_085157_9043362731158596631.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_085213_4958868505087199209.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_085227_3481875251731035048.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_085317_6123077698088121916.jpg
121;2025-09-16 08:39:45;ANDA ;;EB1 - SE Santa Ana;;170;14.0113124;-89.3258806;14.011301;89.325849;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Cruceta doble para doble aislador ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1031, 1032 y 1033;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_084332_802631651976541333.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_084347_3715613020054810958.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_084409_5907256247027891555.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_084430_6736033551362682669.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_084437_5919871070983076600.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_084539_3873705312052615694.jpg
120;2025-09-16 08:35:34;ANDA ;;EB1 - SE Santa Ana;;171;14.0120934;-89.3256595;14.012078;89.325583;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1028, 1029 y 1030. Fiado en x a mitad de postes ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_083800_394971501137189400.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_083855_4302535827706947787.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_083910_9220493641255143025.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_083920_7220939460727964540.jpg
119;2025-09-16 08:22:53;ANDA ;;EB1 - SE Santa Ana;;172;;;14.014052;89.325063;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1026 y 102. Diagonales en x a mitad de poste ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_082606_7528917243626341371.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_082734_4785442792742551222.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_082748_1320369447760261777.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_082759_4401268740398705139.jpg
118;2025-09-16 08:11:50;ANDA ;;EB1 - SE Santa Ana;;173;14.014992;-89.3248839;14.014946;89.32494;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;Sí;2;;Templetes flojos;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;3 Aisladores cafés y 3 grises. Termografía 1023, 1024 y 1025. Diagonales en x a mitad de poste ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_081522_9066828122559309148.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_081530_4047126021184645385.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_081551_9198593203957375132.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_081656_4571628793849700272.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_081736_7073638925627861555.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_081802_280999619430668620.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_081832_4171464931224066336.jpg
117;2025-09-16 08:03:41;ANDA ;;EB1 - SE Santa Ana;;174;14.0166286;-89.3251672;14.016742;89.325061;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1020, 1021 y 1022. Diagonales en x a mitad del poste ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080514_6793444667725414958.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080532_3415639250681826888.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080546_4419086800646686157.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080625_6052087859732159573.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080746_7346521026071399768.jpg
116;2025-09-16 07:54:29;ANDA ;;EB1 - SE Santa Ana;;175;14.0173808;-89.3252853;14.017404;89.325233;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Poste con conexiones de comunicaciones. Termografía 1017, 1018 y 101. Diagonales en cruz a mitad del poste ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_075814_8490289706253845608.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_075831_3923749857506144911.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_075844_5997287956778995933.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080015_5380423369741470893.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080043_1699885863228998072.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_080055_744053797043079881.jpg
115;2025-09-16 07:43:23;ANDA ;;EB1 - SE Santa Ana;;176;14.0196999;-89.3256167;14.020617;89.325557;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para doble aislador ;No;NA;;Sí;2;;Doble templete a un solo punto ;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;Diagonales cruzadas parte media del poste;No;2 aisladores cafés y 4 grises. Termografía 1014, 1015 y 1016;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_074709_4036776448313514940.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_074757_2613648838991333237.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_074846_418292395577327452.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_074907_7877672103184857666.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_074917_2104663315484267941.jpg
114;2025-09-15 18:34:20;ANDA ;;SE CEL-Anda - EB2;;83;;;13.81808;89.2475783;;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Retención (Corte);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;;No;NA;;Sí;4;;Se encuentran 2 templetes sobre sendero peatonal y los otros 2 templetes están flojos;Ceramica (Aislador de suspensión);2;2;2;No;;;;No;No;Sí;No;No;No;No;No;No;1 Linepost para cruce de puente de la fase de la mitad ;No;NA;NA;No;No;;;;Herrajes oxidados ;No;;/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_0.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_1.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_2.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_3.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_4.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_5.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_6.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_7.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_184854_8.jpg
113;2025-09-15 18:27:12;ANDA ;;SE CEL-Anda - EB2;Numeración diferente entre ANDA y ETESAL ;73;;;13.810924;89.243867;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;NA;1;;No;NA;;No;;;;Linepost (Aislador tipo columna);1;1;1;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;;/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_183214_0.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_183214_1.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_183214_2.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_183214_3.jpg
112;2025-09-15 18:18:43;ANDA ;;SE CEL-Anda - EB2;;74;;;13.8113767;89.2440533;;;;;Poste;Concreto;;1;Retención (Corte);Horizontal;;No;;;No;No;;Sí;Sí;NA;2;;No;NA;;Sí;4;;;Ceramica (Aislador de suspensión);2;2;2;No;;;;No;No;Sí;No;No;No;No;No;No;2 linepost para cruce de puentes ;No;NA;NA;No;No;;;;;No;Cadenas de aisladores 2 discos;/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_182651_0.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_182651_1.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250915_182651_2.jpg
